fish_id,weight,spec,rounds,first_in_time,outbound_time,dwell_time,status,reflow_reasons
10820,698,15p,93,10820,,0,unmatched_reflow,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
10821,66,150p,1,10821,11663,842,packed,
10822,139,70p,1,10822,11007,185,packed,
10823,75,130p,1,10823,11557,734,packed,
10824,225,45p,1,10824,,0,unmatched_tail,
10825,109,90p,1,10825,11138,313,packed,
10826,115,90p,1,10826,11138,312,packed,
10827,96,100p,1,10827,10908,81,packed,
10828,300,35p,1,10828,19123,8295,packed,
10829,647,15p,70,10829,24495,13666,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
10830,112,90p,1,10830,11138,308,packed,
10831,125,80p,1,10831,11232,401,packed,
10832,421,25p,1,10832,20947,10115,packed,
10833,344,30p,1,10833,18072,7239,packed,
10834,66,150p,1,10834,11663,829,packed,
10835,102,100p,1,10835,12714,1879,packed,
10836,176,60p,1,10836,11559,723,packed,
10837,193,50p,1,10837,10903,66,packed,
10838,92,110p,1,10838,10981,143,packed,
10839,124,80p,1,10839,11232,393,packed,
10840,420,25p,1,10840,20947,10107,packed,
10841,178,60p,1,10841,11559,718,packed,
10842,223,45p,1,10842,,0,unmatched_tail,
10843,279,35p,1,10843,11646,803,packed,
10844,477,20p,1,10844,10925,81,packed,
10845,85,120p,1,10845,11835,990,packed,
10846,585,15p,1,10846,10874,28,packed,
10847,69,140p,1,10847,11071,224,packed,
10848,111,90p,1,10848,11138,290,packed,
10849,122,80p,1,10849,11232,383,packed,
10850,254,40p,1,10850,11225,375,packed,
10851,91,110p,1,10851,10981,130,packed,
10852,173,60p,1,10852,11559,707,packed,
10853,96,100p,1,10853,10908,55,packed,
10854,240,40p,1,10854,11225,371,packed,
10855,127,80p,1,10855,11232,377,packed,
10856,69,140p,1,10856,11071,215,packed,
10857,73,140p,1,10857,11071,214,packed,
10858,176,60p,1,10858,11559,701,packed,
10859,551,20p,35,10859,,0,unmatched_reflow,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|overflow|overflow|overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|overflow|overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
10860,67,150p,1,10860,11663,803,packed,
10861,87,110p,1,10861,10981,120,packed,
10862,445,25p,1,10862,20947,10085,packed,
10863,209,50p,1,10863,10903,40,packed,
10864,133,70p,1,10864,11007,143,packed,
10865,65,150p,1,10865,11663,798,packed,
10866,196,50p,1,10866,10903,37,packed,
10867,123,80p,1,10867,11232,365,packed,
10868,279,35p,1,10868,11646,778,packed,
10869,297,35p,1,10869,19123,8254,packed,
10870,435,25p,1,10870,20947,10077,packed,
10871,180,60p,1,10871,11559,688,packed,
10872,216,45p,1,10872,11087,215,packed,
10873,105,100p,1,10873,12714,1841,packed,
10874,568,15p,1,10874,10874,0,packed,
10875,65,150p,1,10875,11663,788,packed,
10876,535,20p,7,10876,12782,1906,packed,timeout|timeout|timeout|timeout|timeout|timeout
10877,112,90p,1,10877,11890,1013,packed,
10878,85,120p,1,10878,11835,957,packed,
10879,653,15p,12,10879,12603,1724,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
10880,150,70p,1,10880,11007,127,packed,
10881,257,40p,1,10881,11225,344,packed,
10882,333,30p,1,10882,18072,7190,packed,
10883,289,35p,1,10883,19123,8240,packed,
10884,291,35p,1,10884,19123,8239,packed,
10885,85,120p,1,10885,11835,950,packed,
10886,75,130p,1,10886,11557,671,packed,
10887,160,60p,1,10887,11231,344,packed,
10888,214,45p,1,10888,11087,199,packed,
10889,238,40p,1,10889,11443,554,packed,
10890,380,25p,1,10890,10947,57,packed,
10891,121,80p,1,10891,11232,341,packed,
10892,112,90p,1,10892,11890,998,packed,
10893,78,130p,1,10893,11557,664,packed,
10894,211,45p,1,10894,11087,193,packed,
10895,73,140p,1,10895,11071,176,packed,
10896,86,120p,1,10896,11835,939,packed,
10897,74,130p,1,10897,11557,660,packed,
10898,113,90p,1,10898,11890,992,packed,
10899,453,20p,1,10899,10925,26,packed,
10900,75,130p,1,10900,11557,657,packed,
10901,80,120p,1,10901,11835,934,packed,
10902,569,15p,1,10902,10930,28,packed,
10903,210,50p,1,10903,10903,0,packed,
10904,148,70p,1,10904,11007,103,packed,
10905,507,20p,6,10905,12405,1500,packed,timeout|overflow|timeout|timeout|timeout
10906,598,15p,1,10906,10930,24,packed,
10907,270,35p,1,10907,11646,739,packed,
10908,96,100p,1,10908,10908,0,packed,
10909,84,120p,1,10909,11835,926,packed,
10910,120,80p,1,10910,11232,322,packed,
10911,641,15p,3,10911,11214,303,packed,timeout|timeout
10912,117,80p,1,10912,11232,320,packed,
10913,92,110p,1,10913,10981,68,packed,
10914,94,110p,1,10914,10981,67,packed,
10915,79,130p,1,10915,11557,642,packed,
10916,587,15p,1,10916,10930,14,packed,
10917,621,15p,1,10917,10930,13,packed,
10918,67,150p,1,10918,11663,745,packed,
10919,92,110p,1,10919,10981,62,packed,
10920,199,50p,1,10920,11384,464,packed,
10921,108,90p,1,10921,11138,217,packed,
10922,562,20p,10,10922,14357,3435,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
10923,201,50p,1,10923,11384,461,packed,
10924,119,80p,1,10924,11232,308,packed,
10925,75,130p,1,10925,11557,632,packed,
10926,116,80p,1,10926,11232,306,packed,
10927,353,30p,1,10927,18072,7145,packed,
10928,68,150p,1,10928,11663,735,packed,
10929,421,25p,1,10929,20947,10018,packed,
10930,499,20p,1,10930,10998,68,packed,
10931,77,130p,1,10931,11557,626,packed,
10932,131,80p,1,10932,11232,300,packed,
10933,102,100p,1,10933,12714,1781,packed,
10934,69,140p,1,10934,11071,137,packed,
10935,79,130p,1,10935,11557,622,packed,
10936,357,30p,1,10936,18072,7136,packed,
10937,79,130p,1,10937,11557,620,packed,
10938,691,15p,5,10938,11540,602,packed,timeout|timeout|timeout|timeout
10939,148,70p,1,10939,11007,68,packed,
10940,319,30p,1,10940,18072,7132,packed,
10941,78,130p,1,10941,11557,616,packed,
10942,340,30p,1,10942,18072,7130,packed,
10943,151,70p,1,10943,11007,64,packed,
10944,149,70p,1,10944,11007,63,packed,
10945,97,100p,1,10945,11727,782,packed,
10946,254,40p,1,10946,11225,279,packed,
10947,377,25p,1,10947,10947,0,packed,
10948,481,20p,9,10948,13865,2917,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
10949,235,40p,1,10949,11443,494,packed,
10950,130,80p,1,10950,11232,282,packed,
10951,92,110p,1,10951,10981,30,packed,
10952,686,15p,57,10952,21609,10657,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
10953,269,35p,1,10953,11646,693,packed,
10954,122,80p,1,10954,11232,278,packed,
10955,643,15p,15,10955,13266,2311,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
10956,124,80p,1,10956,11232,276,packed,
10957,65,150p,1,10957,11663,706,packed,
10958,136,70p,1,10958,11007,49,packed,
10959,128,80p,1,10959,11232,273,packed,
10960,69,140p,1,10960,11071,111,packed,
10961,543,20p,16,10961,17388,6427,packed,timeout|timeout|timeout|timeout|overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
10962,111,90p,1,10962,11890,928,packed,
10963,68,150p,1,10963,11663,700,packed,
10964,76,130p,1,10964,11557,593,packed,
10965,180,60p,1,10965,11559,594,packed,
10966,83,120p,1,10966,11835,869,packed,
10967,503,20p,14,10967,16285,5318,packed,timeout|timeout|overflow|timeout|overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
10968,185,50p,1,10968,11384,416,packed,
10969,234,40p,1,10969,11443,474,packed,
10970,180,60p,1,10970,11559,589,packed,
10971,368,25p,1,10971,10971,0,packed,
10972,312,30p,1,10972,12681,1709,packed,
10973,100,100p,1,10973,12714,1741,packed,
10974,102,100p,1,10974,12714,1740,packed,
10975,146,70p,1,10975,11007,32,packed,
10976,312,30p,1,10976,12681,1705,packed,
10977,439,25p,1,10977,20947,9970,packed,
10978,670,15p,92,10978,,0,unmatched_reflow,timeout|timeout|timeout|timeout|overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
10979,106,90p,1,10979,11138,159,packed,
10980,80,120p,1,10980,11835,855,packed,
10981,87,110p,1,10981,10981,0,packed,
10982,290,35p,1,10982,19123,8141,packed,
10983,538,20p,9,10983,14015,3032,packed,timeout|overflow|timeout|timeout|timeout|timeout|timeout|timeout
10984,211,45p,1,10984,11087,103,packed,
10985,76,130p,1,10985,11557,572,packed,
10986,446,20p,1,10986,10998,12,packed,
10987,91,110p,1,10987,11935,948,packed,
10988,484,20p,9,10988,14015,3027,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
10989,76,130p,1,10989,11557,568,packed,
10990,88,110p,1,10990,11935,945,packed,
10991,111,90p,1,10991,11890,899,packed,
10992,150,70p,1,10992,11007,15,packed,
10993,148,70p,1,10993,11007,14,packed,
10994,111,90p,1,10994,11890,896,packed,
10995,245,40p,1,10995,11225,230,packed,
10996,83,120p,1,10996,11835,839,packed,
10997,77,130p,1,10997,11557,560,packed,
10998,304,35p,1,10998,19123,8125,packed,
10999,555,20p,9,10999,14015,3016,packed,timeout|overflow|timeout|timeout|timeout|timeout|timeout|timeout
11000,100,100p,1,11000,12714,1714,packed,
11001,109,90p,1,11001,11138,137,packed,
11002,540,20p,18,11002,18727,7725,packed,timeout|timeout|timeout|timeout|overflow|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
11003,99,100p,1,11003,12714,1711,packed,
11004,220,45p,1,11004,,0,unmatched_tail,
11005,126,80p,1,11005,11232,227,packed,
11006,161,60p,1,11006,11231,225,packed,
11007,141,70p,1,11007,11007,0,packed,
11008,142,70p,1,11008,11381,373,packed,
11009,152,70p,1,11009,11381,372,packed,
11010,272,35p,1,11010,11646,636,packed,
11011,116,80p,1,11011,11232,221,packed,
11012,135,70p,1,11012,11381,369,packed,
11013,640,15p,30,11013,16260,5247,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|overflow|timeout|timeout
11014,687,15p,39,11014,18021,7007,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
11015,80,120p,1,11015,11835,820,packed,
11016,284,35p,1,11016,19123,8107,packed,
11017,220,45p,1,11017,,0,unmatched_tail,
11018,98,100p,1,11018,11727,709,packed,
11019,169,60p,1,11019,11559,540,packed,
11020,70,140p,1,11020,11071,51,packed,
11021,94,110p,1,11021,11935,914,packed,
11022,125,80p,1,11022,11232,210,packed,
11023,625,15p,7,11023,11214,191,packed,timeout|timeout|timeout|timeout|timeout|timeout
11024,76,130p,1,11024,11557,533,packed,
11025,657,15p,92,11025,,0,unmatched_reflow,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
11026,90,110p,1,11026,11935,909,packed,
11027,130,80p,1,11027,11232,205,packed,
11028,194,50p,1,11028,11384,356,packed,
11029,213,45p,1,11029,11087,58,packed,
11030,702,,1,11030,,0,unmatched_outside,
11031,67,150p,1,11031,11663,632,packed,
11032,189,50p,1,11032,11384,352,packed,
11033,118,80p,1,11033,11232,199,packed,
11034,95,110p,1,11034,11935,901,packed,
11035,353,30p,1,11035,18072,7037,packed,
11036,330,30p,1,11036,18072,7036,packed,
11037,74,130p,1,11037,11557,520,packed,
11038,129,80p,1,11038,11232,194,packed,
11039,219,45p,1,11039,,0,unmatched_tail,
11040,74,130p,1,11040,11557,517,packed,
11041,76,130p,1,11041,11557,516,packed,
11042,85,120p,1,11042,11835,793,packed,
11043,580,15p,6,11043,11214,171,packed,timeout|timeout|timeout|timeout|timeout
11044,397,25p,1,11044,20947,9903,packed,
11045,126,80p,1,11045,11232,187,packed,
11046,78,130p,1,11046,11557,511,packed,
11047,385,25p,1,11047,11386,339,packed,
11048,118,80p,1,11048,11232,184,packed,
11049,80,120p,1,11049,11835,786,packed,
11050,140,70p,1,11050,11381,331,packed,
11051,318,30p,1,11051,18295,7244,packed,
11052,232,40p,1,11052,11443,391,packed,
11053,83,120p,1,11053,11835,782,packed,
11054,160,60p,1,11054,11231,177,packed,
11055,277,35p,1,11055,11646,591,packed,
11056,70,140p,1,11056,11071,15,packed,
11057,153,60p,1,11057,11231,174,packed,
11058,112,90p,1,11058,11890,832,packed,
11059,81,120p,1,11059,11835,776,packed,
11060,146,70p,1,11060,11381,321,packed,
11061,288,35p,1,11061,19744,8683,packed,
11062,74,130p,1,11062,11557,495,packed,
11063,66,150p,1,11063,11663,600,packed,
11064,74,130p,1,11064,11557,493,packed,
11065,249,40p,1,11065,11225,160,packed,
11066,273,35p,1,11066,11646,580,packed,
11067,80,120p,1,11067,11835,768,packed,
11068,173,60p,1,11068,12192,1124,packed,
11069,133,70p,1,11069,11381,312,packed,
11070,107,90p,1,11070,11138,68,packed,
11071,69,140p,1,11071,11071,0,packed,
11072,432,25p,1,11072,20947,9875,packed,
11073,207,50p,1,11073,11384,311,packed,
11074,155,60p,1,11074,11231,157,packed,
11075,67,150p,1,11075,11663,588,packed,
11076,205,50p,1,11076,11384,308,packed,
11077,91,110p,1,11077,11935,858,packed,
11078,79,130p,1,11078,11557,479,packed,
11079,115,90p,1,11079,11890,811,packed,
11080,645,15p,5,11080,11700,620,packed,timeout|timeout|timeout|timeout
11081,103,100p,1,11081,12714,1633,packed,
11082,114,90p,1,11082,11890,808,packed,
11083,250,40p,1,11083,11225,142,packed,
11084,81,120p,1,11084,11835,751,packed,
11085,248,40p,1,11085,11225,140,packed,
11086,344,30p,1,11086,18295,7209,packed,
11087,217,45p,1,11087,11087,0,packed,
11088,72,140p,1,11088,12286,1198,packed,
11089,114,90p,1,11089,11890,801,packed,
11090,90,110p,1,11090,11935,845,packed,
11091,278,35p,1,11091,11646,555,packed,
11092,82,120p,1,11092,11835,743,packed,
11093,129,80p,1,11093,11232,139,packed,
11094,313,30p,1,11094,12681,1587,packed,
11095,126,80p,1,11095,11232,137,packed,
11096,85,120p,1,11096,11835,739,packed,
11097,303,35p,1,11097,19744,8647,packed,
11098,627,15p,4,11098,11214,116,packed,timeout|timeout|timeout
11099,90,110p,1,11099,11935,836,packed,
11100,137,70p,1,11100,11381,281,packed,
11101,65,150p,1,11101,11663,562,packed,
11102,83,120p,1,11102,11835,733,packed,
11103,71,140p,1,11103,12286,1183,packed,
11104,107,90p,1,11104,11138,34,packed,
11105,97,100p,1,11105,11727,622,packed,
11106,490,20p,9,11106,14357,3251,packed,timeout|timeout|timeout|overflow|timeout|timeout|timeout|timeout
11107,78,130p,1,11107,11557,450,packed,
11108,692,15p,12,11108,12903,1795,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
11109,296,35p,1,11109,19744,8635,packed,
11110,74,130p,1,11110,11557,447,packed,
11111,74,130p,1,11111,11557,446,packed,
11112,503,20p,15,11112,17388,6276,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|overflow|timeout|timeout|timeout|timeout|timeout|timeout
11113,157,60p,1,11113,11231,118,packed,
11114,117,80p,1,11114,11232,118,packed,
11115,212,45p,1,11115,11896,781,packed,
11116,116,80p,1,11116,11232,116,packed,
11117,243,40p,1,11117,11225,108,packed,
11118,214,45p,1,11118,11896,778,packed,
11119,74,130p,1,11119,11557,438,packed,
11120,108,90p,1,11120,11138,18,packed,
11121,145,70p,1,11121,11381,260,packed,
11122,365,30p,1,11122,18295,7173,packed,
11123,326,30p,1,11123,18295,7172,packed,
11124,654,15p,14,11124,13328,2204,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
11125,70,140p,1,11125,12286,1161,packed,
11126,157,60p,1,11126,11231,105,packed,
11127,123,80p,1,11127,11232,105,packed,
11128,93,110p,1,11128,11935,807,packed,
11129,216,45p,1,11129,11896,767,packed,
11130,183,50p,1,11130,11384,254,packed,
11131,93,110p,1,11131,11935,804,packed,
11132,175,60p,1,11132,12192,1060,packed,
11133,660,15p,9,11133,12401,1268,packed,timeout|timeout|timeout|timeout|timeout|timeout|timeout|timeout
11134,165,60p,1,11134,12192,1058,packed,
11135,155,60p,1,11135,11231,96,packed,
11136,73,140p,1,11136,12286,1150,packed,
11137,67,150p,1,11137,11663,526,packed,
11138,107,90p,1,11138,11138,0,packed,
11139,86,120p,1,11139,11835,696,packed,
11140,102,100p,1,11140,12714,1574,packed,
11141,181,60p,1,11141,12192,1051,packed,
11142,465,20p,1,11142,11254,112,packed,
11143,440,25p,1,11143,22010,10867,packed,
11144,94,110p,1,11144,11935,791,packed,
11145,233,40p,1,11145,11443,298,packed,
11146,123,80p,1,11146,11232,86,packed,
11147,314,30p,1,11147,12681,1534,packed,
11148,88,110p,1,11148,11935,787,packed,
11149,172,60p,1,11149,12192,1043,packed,
11150,106,90p,1,11150,11890,740,packed,
11151,242,40p,1,11151,11225,74,packed,
11152,518,20p,1,11152,11254,102,packed,
11153,113,90p,1,11153,11890,737,packed,
11154,143,70p,1,11154,11381,227,packed,
11155,74,130p,1,11155,11557,402,packed,
11156,83,120p,1,11156,11835,679,packed,
11157,427,25p,1,11157,22010,10853,packed,
11158,87,110p,1,11158,11935,777,packed,
11159,439,25p,1,11159,22516,11357,packed,
11160,297,35p,1,11160,20223,9063,packed,
11161,491,20p,1,11161,11254,93,packed,
11162,337,30p,1,11162,18295,7133,packed,
11163,350,30p,1,11163,18295,7132,packed,
11164,81,120p,1,11164,11835,671,packed,
11165,73,140p,1,11165,12286,1121,packed,
11166,151,70p,1,11166,11381,215,packed,
11167,95,110p,1,11167,11935,768,packed,
